Date,Company,Open,Close,High,Low,Volume
2024-02-14,ITC.BSE,407.1500,411.6000,412.3500,404.4000,543399
2024-02-13,ITC.BSE,406.8500,406.6000,410.5500,403.3500,1228665
2024-02-12,ITC.BSE,416.0500,406.8500,417.5000,406.0500,1133299
2024-02-09,ITC.BSE,410.3500,415.6000,424.2000,408.7000,1343339
2024-02-08,ITC.BSE,429.4500,414.4500,429.4500,408.6500,3125344
2024-02-07,ITC.BSE,433.6500,431.9000,434.8500,431.0000,807548
2024-02-06,ITC.BSE,441.7500,431.4000,441.7500,429.5500,1192928
2024-02-05,ITC.BSE,443.8000,438.0500,443.8000,436.5500,776674
2024-02-02,ITC.BSE,444.8500,440.2000,447.1500,439.4500,1131263
2024-02-01,ITC.BSE,443.3000,442.8500,447.8000,439.4000,420292
2024-01-31,ITC.BSE,440.0000,441.4500,442.6000,438.8000,318586
2024-01-30,ITC.BSE,447.9500,438.0000,453.6500,437.2500,2273192
2024-01-29,ITC.BSE,456.0000,450.0000,456.0000,447.8500,335946
2024-01-25,ITC.BSE,463.6000,455.4500,465.0000,452.2000,1450606
2024-01-24,ITC.BSE,460.8000,463.7000,467.4500,458.1000,311606
2024-01-23,ITC.BSE,474.0000,458.6500,474.1000,456.5000,327199
2024-01-19,ITC.BSE,469.1500,471.5500,472.9500,466.3000,837307
2024-01-18,ITC.BSE,465.7500,465.5000,467.5500,454.5500,666490
2024-01-17,ITC.BSE,472.7000,466.8000,476.8500,465.3000,348004
2024-01-16,ITC.BSE,468.3500,472.1000,474.9500,464.4000,239146
2024-01-15,ITC.BSE,470.5500,467.4000,470.5500,466.0500,274528
2024-01-12,ITC.BSE,463.4500,466.6000,467.5500,460.4000,703482
2024-01-11,ITC.BSE,465.5000,462.6000,466.4500,461.2500,202123
2024-01-10,ITC.BSE,464.5000,463.2000,466.6500,460.0500,177175
2024-01-09,ITC.BSE,469.8500,464.3500,469.8500,463.6500,121565
2024-01-08,ITC.BSE,474.2500,465.3500,475.0000,464.6000,259076
2024-01-05,ITC.BSE,479.9500,473.9000,479.9500,472.0000,656102
2024-01-04,ITC.BSE,480.0000,475.8000,481.4000,474.1000,664027
2024-01-03,ITC.BSE,471.0000,477.3000,480.7000,469.3500,5944428
2024-01-02,ITC.BSE,469.1500,470.1500,471.3000,463.6500,324448
2024-01-01,ITC.BSE,462.4000,467.2500,469.8500,462.4000,937013
2023-12-29,ITC.BSE,464.2000,462.3500,468.0000,461.0000,1402635
2023-12-28,ITC.BSE,457.5000,464.2000,464.6500,456.2000,402698
2023-12-27,ITC.BSE,457.0500,456.8000,458.6000,453.9000,176207
2023-12-26,ITC.BSE,456.0000,456.1500,458.9500,454.9000,221298
2023-12-22,ITC.BSE,453.5000,455.1000,455.9000,450.6500,661499
2023-12-21,ITC.BSE,448.0500,451.2500,453.7500,444.5000,325803
2023-12-20,ITC.BSE,459.0000,450.7500,459.2500,449.4000,807061
2023-12-19,ITC.BSE,453.0000,456.1000,457.8000,452.1500,617004
2023-12-18,ITC.BSE,455.0000,451.6500,455.9500,450.4500,744998
2023-12-15,ITC.BSE,462.2500,458.3000,462.8500,455.0000,863397
2023-12-14,ITC.BSE,460.0000,460.1500,461.0000,449.5000,366054
2023-12-13,ITC.BSE,456.9500,455.6000,458.8500,452.6000,437586
2023-12-12,ITC.BSE,454.9500,453.1000,459.9500,452.4000,304597
2023-12-11,ITC.BSE,452.9500,452.3000,453.7000,449.1500,419309
2023-12-08,ITC.BSE,459.8500,449.1500,461.5500,448.4000,1217117
2023-12-07,ITC.BSE,464.1500,458.1000,465.1000,457.3000,263211
2023-12-06,ITC.BSE,453.0500,463.0000,464.5000,452.7500,529479
2023-12-05,ITC.BSE,455.1000,451.6500,457.8500,450.0500,249229
2023-12-04,ITC.BSE,455.0000,453.9500,456.3000,450.9000,1242135
2023-12-01,ITC.BSE,438.0000,449.9000,451.1000,437.5500,1022331
2023-11-30,ITC.BSE,437.2000,435.6000,438.4000,434.5000,369179
2023-11-29,ITC.BSE,436.0000,437.2500,438.3000,434.2000,396233
2023-11-28,ITC.BSE,437.8000,435.2500,439.0000,435.0000,390110
2023-11-24,ITC.BSE,441.0000,437.8000,442.2500,436.8500,438151
2023-11-23,ITC.BSE,440.5000,440.3000,442.2000,438.4000,290592
2023-11-22,ITC.BSE,436.5500,439.7000,440.5000,434.9000,160206
2023-11-21,ITC.BSE,436.0500,436.0500,439.2000,435.8000,121370
2023-11-20,ITC.BSE,439.3500,436.7500,440.0000,434.6000,257977
2023-11-17,ITC.BSE,438.7000,439.2500,441.3500,438.3000,520951
2023-11-16,ITC.BSE,441.6500,438.5000,444.4000,437.6000,426969
2023-11-15,ITC.BSE,437.6000,441.9500,442.4000,437.4500,404614
2023-11-13,ITC.BSE,438.4500,436.0000,438.4500,435.0000,250170
2023-11-10,ITC.BSE,434.4500,436.2000,437.9000,432.3500,702536
2023-11-09,ITC.BSE,437.5000,434.4500,437.9500,434.0000,149226
2023-11-08,ITC.BSE,433.0000,436.8500,437.4000,432.2000,337343
2023-11-07,ITC.BSE,435.1500,432.7500,435.1500,432.1500,110826
2023-11-06,ITC.BSE,434.9500,435.1500,436.9000,432.5000,280083
2023-11-03,ITC.BSE,433.2500,433.5500,434.5500,431.1000,636722
2023-11-02,ITC.BSE,430.0000,431.1000,432.6500,428.6500,107339
2023-11-01,ITC.BSE,430.0000,428.0000,430.9000,425.6000,402810
2023-10-31,ITC.BSE,430.6000,428.5500,433.4000,428.0000,127699
2023-10-30,ITC.BSE,434.9500,430.4000,434.9500,428.5000,259372
2023-10-27,ITC.BSE,435.9000,433.5000,436.8000,432.2000,535910
2023-10-26,ITC.BSE,429.9500,434.1000,436.5000,429.9000,386413
2023-10-25,ITC.BSE,436.0500,432.6000,437.8000,427.1500,237556
2023-10-23,ITC.BSE,438.4500,435.8500,439.8500,433.1000,256545
2023-10-20,ITC.BSE,449.5500,438.2500,449.5500,437.3000,707774
2023-10-19,ITC.BSE,450.0000,450.3000,454.5500,446.9000,166180
2023-10-18,ITC.BSE,453.5000,451.5500,458.0000,450.7500,451025
2023-10-17,ITC.BSE,450.0000,453.4500,454.5000,449.1500,182756
2023-10-16,ITC.BSE,448.4500,448.7000,450.9500,446.4000,125239
2023-10-13,ITC.BSE,450.0500,448.3000,451.9500,446.9500,499455
2023-10-12,ITC.BSE,450.0000,450.6500,452.3500,446.4000,575698
2023-10-11,ITC.BSE,446.0500,448.2500,449.5000,445.0000,143473
2023-10-10,ITC.BSE,440.1000,444.2500,444.8500,440.1000,183421
2023-10-09,ITC.BSE,441.0000,440.1000,443.2500,437.1000,540840
2023-10-06,ITC.BSE,436.1000,442.2000,443.5500,436.1000,499227
2023-10-05,ITC.BSE,440.0000,436.0000,440.5000,435.1000,180669
2023-10-04,ITC.BSE,439.9000,436.0000,441.6000,433.3500,270843
2023-10-03,ITC.BSE,441.0000,439.7500,442.3500,439.2000,324449
2023-09-29,ITC.BSE,441.1500,444.4000,445.6000,439.1500,244911
2023-09-28,ITC.BSE,450.6500,440.7000,450.6500,439.8500,188431
2023-09-27,ITC.BSE,442.9000,449.1000,449.6500,438.9000,174999
2023-09-26,ITC.BSE,443.3500,442.4000,444.5500,439.7500,324937
2023-09-25,ITC.BSE,442.6500,442.6000,443.8000,438.4500,371289
2023-09-22,ITC.BSE,447.4000,443.2000,448.7500,442.0500,164403
2023-09-21,ITC.BSE,452.7000,447.4000,453.5000,444.4000,516144
2023-09-20,ITC.BSE,451.6500,453.0000,455.0000,449.6500,228977
2023-09-18,ITC.BSE,447.8500,451.9000,453.9500,446.3000,468015
2023-09-15,ITC.BSE,448.0000,448.4000,452.0000,447.5000,388711
2023-09-14,ITC.BSE,455.1500,449.9500,455.8500,447.1000,200881
2023-09-13,ITC.BSE,451.3000,453.3500,456.9500,451.0000,337219
2023-09-12,ITC.BSE,448.0500,451.0000,454.2500,445.5000,373729
2023-09-11,ITC.BSE,445.0500,446.9500,448.2000,442.7000,263798
2023-09-08,ITC.BSE,447.5000,442.6000,447.9000,441.9500,394002
2023-09-07,ITC.BSE,448.3500,445.7500,448.7500,444.6500,343327
2023-09-06,ITC.BSE,443.1000,447.5000,448.4500,441.9000,248237
2023-09-05,ITC.BSE,438.0500,443.0500,444.0500,438.0500,633508
2023-09-04,ITC.BSE,441.3500,437.5500,442.9500,436.6500,721463
2023-09-01,ITC.BSE,439.6500,441.2500,445.0500,438.1000,775553
2023-08-31,ITC.BSE,443.9500,439.6500,444.8000,436.1000,526773
2023-08-30,ITC.BSE,440.3500,442.8000,443.8000,440.3500,357461
2023-08-29,ITC.BSE,442.2000,440.2000,444.1500,439.3000,180970
2023-08-28,ITC.BSE,445.0000,441.3500,446.7500,441.0000,389599
2023-08-25,ITC.BSE,450.0500,443.8500,450.7000,442.1500,1220526
2023-08-24,ITC.BSE,453.8000,450.7500,453.8000,449.3000,139617
2023-08-23,ITC.BSE,456.0000,450.4000,456.0000,448.8000,243224
2023-08-22,ITC.BSE,448.9500,454.2000,455.0000,447.0000,272302
2023-08-21,ITC.BSE,441.0500,447.7000,448.4500,441.0500,520567
2023-08-18,ITC.BSE,441.0000,441.9000,443.1500,438.4500,1073319
2023-08-17,ITC.BSE,450.0500,440.8500,450.3500,440.0000,433193
2023-08-16,ITC.BSE,451.9000,450.0500,457.4000,448.4500,387328
2023-08-14,ITC.BSE,448.7000,448.9500,451.2000,445.0500,220102
2023-08-11,ITC.BSE,452.0500,448.7000,452.8000,444.8000,277900
2023-08-10,ITC.BSE,458.6000,451.4500,458.9500,449.0000,244095
2023-08-09,ITC.BSE,451.0500,458.6000,459.7500,447.0000,681844
2023-08-08,ITC.BSE,455.5500,452.4500,456.8000,451.0000,517145
2023-08-07,ITC.BSE,453.0500,454.9000,456.6000,450.8500,221461
2023-08-04,ITC.BSE,456.0000,454.9000,461.4500,454.0000,901597
2023-08-03,ITC.BSE,459.9500,456.1000,463.6500,454.4000,210759
2023-08-02,ITC.BSE,463.0500,459.9500,464.7500,458.0000,356133
2023-08-01,ITC.BSE,466.0000,464.7500,468.7500,463.9000,288875
2023-07-31,ITC.BSE,469.0000,465.6000,469.9000,463.5500,486654
2023-07-28,ITC.BSE,469.9500,468.5500,469.9500,463.5000,687222
2023-07-27,ITC.BSE,473.0000,464.5500,475.2500,461.1000,403209
2023-07-26,ITC.BSE,464.2000,472.1000,473.1000,462.2500,567830
2023-07-25,ITC.BSE,469.9500,462.2000,469.9500,455.5000,1032765
2023-07-24,ITC.BSE,490.5500,470.9000,499.6000,468.0000,1010271
2023-07-21,ITC.BSE,492.3000,489.8500,497.5500,487.0500,1351020
2023-07-20,ITC.BSE,479.0500,492.1500,493.5000,476.1500,2992405
2023-07-19,ITC.BSE,472.0500,478.8500,480.4000,468.2000,258281
2023-07-18,ITC.BSE,472.1000,472.4500,474.2000,471.1500,149602
2023-07-17,ITC.BSE,473.0000,472.1000,476.6500,470.6000,209019
2023-07-14,ITC.BSE,472.1500,472.6500,475.1000,471.2000,424725
2023-07-13,ITC.BSE,472.5500,472.0000,476.7500,470.9500,357953
2023-07-12,ITC.BSE,476.0500,472.3500,477.9000,470.4000,259189
2023-07-11,ITC.BSE,465.8000,472.9500,474.7000,465.8000,173126
2023-07-10,ITC.BSE,470.0000,465.8000,470.4000,463.9000,170686
2023-07-07,ITC.BSE,473.5000,468.3500,475.5000,467.5000,698220
2023-07-06,ITC.BSE,475.5500,473.7500,476.8500,470.5000,298118
2023-07-05,ITC.BSE,466.0000,474.8000,480.6000,464.3000,553003
2023-07-04,ITC.BSE,465.0000,465.9500,467.9500,459.7000,281814
2023-07-03,ITC.BSE,446.0500,462.9500,466.0000,446.0500,823126
2023-06-30,ITC.BSE,449.2500,451.6500,452.0000,446.7000,322016
2023-06-28,ITC.BSE,444.0500,449.2500,450.5000,444.0500,393830
2023-06-27,ITC.BSE,445.5000,445.1500,447.0000,443.1000,102707
2023-06-26,ITC.BSE,445.0500,445.3500,451.4500,444.2000,171875
2023-06-23,ITC.BSE,447.5500,444.6500,447.6500,442.6000,175649
2023-06-22,ITC.BSE,448.0000,447.5500,449.6500,445.7000,254034
2023-06-21,ITC.BSE,452.6500,447.0500,454.3000,445.1500,308781
2023-06-20,ITC.BSE,454.0500,452.9000,454.6500,450.3000,109362
2023-06-19,ITC.BSE,453.5000,453.5000,455.9000,452.2000,349002
2023-06-16,ITC.BSE,448.3500,453.2000,455.5000,447.9500,258041
2023-06-15,ITC.BSE,444.4000,447.8500,448.6500,444.4000,223116
2023-06-14,ITC.BSE,445.5000,444.4500,447.7500,443.8000,364360
2023-06-13,ITC.BSE,440.0000,445.4500,446.2500,438.2000,290423
2023-06-12,ITC.BSE,440.0000,436.9000,440.9500,433.6500,356771
2023-06-09,ITC.BSE,432.9500,438.4500,444.6000,432.9500,224052
2023-06-08,ITC.BSE,445.0000,442.8500,445.7000,441.8000,231472
2023-06-07,ITC.BSE,443.0500,443.8000,445.7000,442.8000,212522
2023-06-06,ITC.BSE,441.3000,442.7500,443.5000,440.5000,289325
2023-06-05,ITC.BSE,445.0000,440.6500,446.8000,440.0500,223674
2023-06-02,ITC.BSE,440.0000,443.2000,444.7500,439.9000,548054
2023-06-01,ITC.BSE,446.8000,439.8000,446.8000,439.1500,287920
2023-05-31,ITC.BSE,449.9000,445.3000,452.0000,442.5000,316148
2023-05-30,ITC.BSE,440.2500,449.7500,451.5000,440.2500,819981
2023-05-29,ITC.BSE,444.0500,449.1000,451.7500,444.0500,849212
2023-05-26,ITC.BSE,443.0000,443.7000,444.7500,439.7500,237148
2023-05-25,ITC.BSE,435.0000,441.1000,442.5000,435.0000,491134
2023-05-24,ITC.BSE,428.0500,433.4500,434.7000,427.2500,243999
2023-05-23,ITC.BSE,425.0500,429.0000,431.0000,424.1500,468490
2023-05-22,ITC.BSE,419.9000,424.7500,425.7000,419.0500,605302
2023-05-19,ITC.BSE,421.3500,419.9000,423.0500,411.5000,416249
2023-05-18,ITC.BSE,430.0000,419.6500,432.5000,418.1000,839150
2023-05-17,ITC.BSE,424.9500,427.6500,428.8000,422.5500,354751
2023-05-16,ITC.BSE,429.5000,423.9500,429.7500,423.6000,352657
2023-05-15,ITC.BSE,420.0000,427.9000,428.5500,419.2500,487380
2023-05-12,ITC.BSE,420.3500,420.4500,422.6000,416.1000,190008
2023-05-11,ITC.BSE,426.4500,420.3500,427.2000,418.9000,477786
2023-05-10,ITC.BSE,421.0000,425.4000,427.2500,421.0000,395604
2023-05-09,ITC.BSE,433.4500,423.9000,433.4500,421.6500,408647
2023-05-08,ITC.BSE,431.2000,431.4000,433.4500,429.2500,537898
2023-05-05,ITC.BSE,424.5500,428.8500,431.9000,424.2000,280126
2023-05-04,ITC.BSE,426.0000,424.5000,426.9000,423.8000,314606
2023-05-03,ITC.BSE,424.3500,427.1500,428.4500,422.1000,236814
2023-05-02,ITC.BSE,427.0000,424.3500,427.0000,421.2500,335784
2023-04-28,ITC.BSE,418.4000,425.1500,428.0000,413.7000,343789
2023-04-27,ITC.BSE,412.2000,415.8500,417.4000,411.0000,346698
2023-04-26,ITC.BSE,411.5500,412.2000,413.0000,409.2000,206088
2023-04-25,ITC.BSE,408.9500,411.3500,413.4500,407.3500,287630
2023-04-24,ITC.BSE,410.0000,408.6000,410.0000,404.2000,388848
2023-04-21,ITC.BSE,398.6000,408.2500,409.0000,398.6000,640946
2023-04-20,ITC.BSE,399.0500,400.3000,402.6000,397.9500,138815
2023-04-19,ITC.BSE,396.7000,398.4000,401.3500,396.0000,217739
2023-04-18,ITC.BSE,400.0000,398.4500,402.0000,397.0000,374042
2023-04-17,ITC.BSE,395.0000,400.2000,401.9500,393.0000,332151
2023-04-13,ITC.BSE,395.0000,395.4500,396.5000,393.8000,126244
2023-04-12,ITC.BSE,398.0000,393.5000,398.0000,392.1000,306404
2023-04-11,ITC.BSE,389.9000,396.1000,398.2000,386.6500,776912
2023-04-10,ITC.BSE,385.6000,388.7000,389.9500,384.8500,2877281
2023-04-06,ITC.BSE,386.2500,387.2500,390.2500,384.2500,333759
2023-04-05,ITC.BSE,378.9500,386.2500,386.8500,378.9500,552322
2023-04-03,ITC.BSE,383.5000,378.9500,384.1000,378.6000,262373
2023-03-31,ITC.BSE,382.3000,383.4500,384.4500,380.0000,355471
2023-03-29,ITC.BSE,379.5000,382.5500,383.9500,377.5000,196441
2023-03-28,ITC.BSE,380.6000,379.6000,382.4500,378.2000,339822
2023-03-27,ITC.BSE,375.1000,380.2000,384.4500,375.1000,399260
2023-03-24,ITC.BSE,380.5500,378.7000,383.0000,378.0500,250023
2023-03-23,ITC.BSE,377.5500,380.2000,382.7000,374.5000,326621
2023-03-22,ITC.BSE,376.6000,377.6500,378.4500,374.1500,351774
2023-03-21,ITC.BSE,379.9500,377.0500,379.9500,374.0000,223277
2023-03-20,ITC.BSE,371.6500,378.7500,379.2000,371.6500,440836
2023-03-17,ITC.BSE,384.0000,375.7500,384.0000,369.7000,938748
2023-03-16,ITC.BSE,379.0000,381.5000,382.4000,377.0000,200819
2023-03-15,ITC.BSE,380.1500,379.1500,384.3500,378.0000,447828
2023-03-14,ITC.BSE,383.0500,379.7500,386.3000,377.2000,666374
2023-03-13,ITC.BSE,388.0000,383.8500,391.0000,382.5000,666402
2023-03-10,ITC.BSE,386.7000,388.0500,390.2500,383.1000,391135
2023-03-09,ITC.BSE,392.3000,387.9000,393.4000,385.7000,259391
2023-03-08,ITC.BSE,384.2000,392.3000,393.0000,384.2000,525483
2023-03-06,ITC.BSE,386.4500,388.2000,392.4500,385.2500,259971
2023-03-03,ITC.BSE,376.3000,384.8000,385.3500,376.0000,608976
2023-03-02,ITC.BSE,379.0000,375.7000,379.7000,374.8000,149821
2023-03-01,ITC.BSE,375.1000,378.5500,380.3500,373.5000,365594
2023-02-28,ITC.BSE,382.0000,376.8000,384.1000,375.0500,219870
2023-02-27,ITC.BSE,384.6000,382.1500,386.8000,378.1000,268256
2023-02-24,ITC.BSE,388.9500,384.9000,388.9500,380.9500,405138
2023-02-23,ITC.BSE,383.9000,387.6000,394.0000,383.1000,1128629
2023-02-22,ITC.BSE,381.4000,383.8500,384.8000,380.0000,485749
2023-02-21,ITC.BSE,384.4000,382.3000,385.9000,381.7500,214094
2023-02-20,ITC.BSE,384.1500,384.0000,387.4500,381.5500,224297
2023-02-17,ITC.BSE,381.2000,383.2500,384.4500,379.3500,192469
2023-02-16,ITC.BSE,382.7500,382.3500,385.2500,380.8500,189471
2023-02-15,ITC.BSE,381.7000,382.1000,382.7500,378.6500,500470
2023-02-14,ITC.BSE,374.2500,386.5000,387.5500,373.7500,656336
2023-02-13,ITC.BSE,372.9500,374.1000,375.0000,370.0000,199412
2023-02-10,ITC.BSE,373.1000,371.3000,376.9500,370.4500,335234
2023-02-09,ITC.BSE,374.5500,374.3500,379.9000,372.0500,450410
2023-02-08,ITC.BSE,374.1500,375.6500,377.1500,371.6500,237585
2023-02-07,ITC.BSE,383.4000,373.1500,383.5000,368.6000,527245
2023-02-06,ITC.BSE,385.2500,383.3000,388.2000,379.5500,686271
2023-02-03,ITC.BSE,380.9500,380.5000,382.2000,372.0000,1126646
2023-02-02,ITC.BSE,360.7500,378.6000,384.5000,360.7500,2711039
2023-02-01,ITC.BSE,352.3500,361.4500,365.6500,329.0000,2754289
2023-01-31,ITC.BSE,345.0500,352.2500,354.6500,341.0000,376078
2023-01-30,ITC.BSE,346.0000,344.6500,351.7000,342.2500,476579
2023-01-27,ITC.BSE,341.0000,345.6500,348.8000,341.0000,1030259
2023-01-25,ITC.BSE,338.6000,339.6500,340.9500,335.3000,352432
2023-01-24,ITC.BSE,338.1000,338.9500,340.7500,337.6000,489799
2023-01-23,ITC.BSE,334.7500,337.6000,338.0000,333.0000,344127
2023-01-20,ITC.BSE,332.5000,334.7000,335.3500,329.2000,215603
2023-01-19,ITC.BSE,333.2000,332.1000,335.7000,331.5500,216945
2023-01-18,ITC.BSE,333.2500,334.7500,336.5000,332.4000,396767
2023-01-17,ITC.BSE,330.0000,332.3000,333.5000,329.2500,192746
2023-01-16,ITC.BSE,328.8000,329.9000,332.0000,327.5000,299516
2023-01-13,ITC.BSE,329.9000,328.8000,332.3500,326.4000,414537
2023-01-12,ITC.BSE,332.6000,329.6500,333.6000,328.0000,193709
2023-01-11,ITC.BSE,333.3000,331.7500,335.4500,331.3500,258354
2023-01-10,ITC.BSE,338.0000,333.4000,338.0000,332.5500,393429
2023-01-09,ITC.BSE,336.0500,338.0500,341.1500,336.0500,503884
2023-01-06,ITC.BSE,333.6000,335.1000,337.5500,333.2000,234766
2023-01-05,ITC.BSE,327.9000,333.3500,333.8000,327.9000,499712
2023-01-04,ITC.BSE,332.5000,327.1000,332.5000,325.8500,265171
2023-01-03,ITC.BSE,332.0000,331.0000,333.1000,330.3500,176737
2023-01-02,ITC.BSE,331.5000,332.7500,333.9500,329.6500,324483
2022-12-30,ITC.BSE,335.2500,331.6500,336.7500,330.4000,179896
2022-12-29,ITC.BSE,334.0000,335.2500,335.7500,331.5500,303052
2022-12-28,ITC.BSE,333.0000,334.5000,335.0000,331.5000,148367
2022-12-27,ITC.BSE,335.5000,333.0500,336.4000,330.2500,194243
2022-12-26,ITC.BSE,325.3500,334.5500,335.0000,325.3500,326896
2022-12-23,ITC.BSE,329.0000,326.3500,331.9000,325.3500,384060
2022-12-22,ITC.BSE,335.0000,332.3500,337.4500,329.9000,748722
2022-12-21,ITC.BSE,341.0000,335.2000,341.1500,334.5500,235246
2022-12-20,ITC.BSE,338.4000,340.0500,340.9000,336.7000,128509
2022-12-19,ITC.BSE,336.0500,340.4000,342.2000,335.2000,519596
2022-12-16,ITC.BSE,338.4500,335.1500,339.0000,331.3500,455424
2022-12-15,ITC.BSE,345.0000,338.8000,346.1000,338.0000,162939
2022-12-14,ITC.BSE,345.5000,345.2500,347.2500,343.7000,227247
2022-12-13,ITC.BSE,344.0500,345.4000,346.0000,342.4000,306361
2022-12-12,ITC.BSE,341.0000,343.0500,344.0500,340.2000,316953
2022-12-09,ITC.BSE,339.1500,341.1000,342.5000,338.0000,190251
2022-12-08,ITC.BSE,340.1000,338.3000,342.1000,337.5500,186116
2022-12-07,ITC.BSE,337.0500,340.0500,341.5000,336.6000,466202
2022-12-06,ITC.BSE,334.0000,337.3000,338.2500,334.0000,149286
