Date,Company,Open,Close,High,Low,Volume
2024-02-26,BAJFINANCE.BSE,6678.4500,6641.1000,6708.5000,6623.1500,31956
2024-02-23,BAJFINANCE.BSE,6691.0500,6698.3000,6718.2000,6637.0000,33598
2024-02-22,BAJFINANCE.BSE,6747.3500,6673.9500,6747.3500,6560.0500,48985
2024-02-21,BAJFINANCE.BSE,6824.4500,6687.8500,6824.4500,6667.3000,52223
2024-02-20,BAJFINANCE.BSE,6724.9000,6768.6500,6791.0000,6681.0000,70013
2024-02-19,BAJFINANCE.BSE,6641.0000,6714.6000,6805.9500,6630.0000,67941
2024-02-16,BAJFINANCE.BSE,6698.4500,6621.2500,6698.4500,6601.6000,89473
2024-02-15,BAJFINANCE.BSE,6645.7000,6619.9000,6675.0000,6586.0000,43601
2024-02-14,BAJFINANCE.BSE,6599.9000,6645.7000,6655.0000,6548.0000,24077
2024-02-13,BAJFINANCE.BSE,6600.0000,6603.0500,6639.3500,6555.0000,32181
2024-02-12,BAJFINANCE.BSE,6654.9500,6575.6000,6670.3500,6551.0000,72717
2024-02-09,BAJFINANCE.BSE,6597.3500,6654.8000,6675.0000,6573.5000,58126
2024-02-08,BAJFINANCE.BSE,6717.7500,6577.9000,6740.0000,6540.0000,150590
2024-02-07,BAJFINANCE.BSE,6637.0500,6717.7000,6733.2500,6627.0000,66911
2024-02-06,BAJFINANCE.BSE,6669.9500,6601.8000,6697.0000,6535.1500,46142
2024-02-05,BAJFINANCE.BSE,6894.7500,6605.9000,6894.7500,6591.1000,85563
2024-02-02,BAJFINANCE.BSE,6744.0500,6847.7000,6909.9500,6744.0500,110062
2024-02-01,BAJFINANCE.BSE,6870.0000,6743.8000,6879.9500,6735.0000,121495
2024-01-31,BAJFINANCE.BSE,6827.0000,6863.8000,6920.2000,6815.6000,52244
2024-01-30,BAJFINANCE.BSE,6993.0000,6815.6000,6993.0000,6806.0000,257994
2024-01-29,BAJFINANCE.BSE,7099.9000,7187.5000,7224.8500,7090.6500,19036
2024-01-25,BAJFINANCE.BSE,7055.0000,7085.1500,7125.0000,7039.0000,71544
2024-01-24,BAJFINANCE.BSE,7095.1500,7058.8000,7108.7500,7000.0000,48582
2024-01-23,BAJFINANCE.BSE,7340.1000,7070.7000,7350.0000,7050.0000,96657
2024-01-19,BAJFINANCE.BSE,7350.0000,7320.3500,7386.0000,7259.6500,50511
2024-01-18,BAJFINANCE.BSE,7331.4500,7265.2000,7346.3000,7232.9500,66505
2024-01-17,BAJFINANCE.BSE,7300.0000,7357.1500,7475.0000,7300.0000,47683
2024-01-16,BAJFINANCE.BSE,7475.0000,7472.7000,7613.7500,7430.0000,41869
2024-01-15,BAJFINANCE.BSE,7662.1000,7476.5000,7690.0000,7455.1500,38774
2024-01-12,BAJFINANCE.BSE,7675.8500,7655.3500,7717.8000,7615.0000,35033
2024-01-11,BAJFINANCE.BSE,7684.6500,7670.7000,7792.4500,7651.6000,16883
2024-01-10,BAJFINANCE.BSE,7719.9000,7678.2000,7732.5000,7660.0000,23975
2024-01-09,BAJFINANCE.BSE,7829.9500,7721.2500,7829.9500,7699.0500,136202
2024-01-08,BAJFINANCE.BSE,7676.8000,7734.0500,7829.8000,7632.3000,19108
2024-01-05,BAJFINANCE.BSE,7727.1000,7710.5500,7788.0000,7675.0000,327621
2024-01-04,BAJFINANCE.BSE,7545.1000,7704.2500,7732.0000,7545.1000,60758
2024-01-03,BAJFINANCE.BSE,7431.1000,7382.1500,7485.2000,7365.4500,38253
2024-01-02,BAJFINANCE.BSE,7300.1500,7431.8000,7445.0000,7282.6500,17483
2024-01-01,BAJFINANCE.BSE,7327.8000,7298.4500,7334.0000,7274.3000,9925
2023-12-29,BAJFINANCE.BSE,7240.0000,7326.9000,7344.0000,7205.0500,29360
2023-12-28,BAJFINANCE.BSE,7237.1500,7257.7000,7291.3500,7205.0000,29134
2023-12-27,BAJFINANCE.BSE,7227.0000,7235.5500,7320.0000,7190.8000,50823
2023-12-26,BAJFINANCE.BSE,7302.0500,7162.9500,7344.1000,7147.4500,29898
2023-12-22,BAJFINANCE.BSE,7401.2500,7295.2500,7437.5500,7243.4000,54839
2023-12-21,BAJFINANCE.BSE,7420.4000,7369.1000,7477.5000,7307.0000,14740
2023-12-20,BAJFINANCE.BSE,7641.2000,7489.3500,7693.8500,7466.4000,19418
2023-12-19,BAJFINANCE.BSE,7640.0000,7632.4500,7646.4000,7537.0000,12799
2023-12-18,BAJFINANCE.BSE,7530.0500,7586.9500,7607.0000,7522.7500,39838
2023-12-15,BAJFINANCE.BSE,7500.1000,7517.6000,7525.0000,7445.5000,25404
2023-12-14,BAJFINANCE.BSE,7353.0000,7467.4500,7508.0000,7301.0000,112497
2023-12-13,BAJFINANCE.BSE,7307.2500,7258.5000,7307.2500,7207.6500,10945
2023-12-12,BAJFINANCE.BSE,7267.6500,7312.1500,7353.0000,7267.6500,21554
2023-12-11,BAJFINANCE.BSE,7348.3500,7292.9500,7350.2500,7269.2500,10160
2023-12-08,BAJFINANCE.BSE,7395.0000,7306.8500,7397.9500,7275.0000,54962
2023-12-07,BAJFINANCE.BSE,7399.9500,7394.3000,7439.5000,7325.0000,21039
2023-12-06,BAJFINANCE.BSE,7371.2500,7426.5000,7459.0000,7369.0000,13037
2023-12-05,BAJFINANCE.BSE,7434.0000,7349.7500,7435.0000,7322.9000,17913
2023-12-04,BAJFINANCE.BSE,7350.0000,7404.8000,7420.0000,7318.5000,47815
2023-12-01,BAJFINANCE.BSE,7155.0000,7256.1500,7281.0000,7142.5500,69458
2023-11-30,BAJFINANCE.BSE,7130.1000,7124.9000,7152.0000,7090.0000,10025
2023-11-29,BAJFINANCE.BSE,7130.0500,7129.7500,7169.9000,7115.0000,12532
2023-11-28,BAJFINANCE.BSE,7022.2000,7126.1500,7133.0000,7022.2000,35208
2023-11-24,BAJFINANCE.BSE,7100.0000,7021.8500,7110.0000,7012.8500,28103
2023-11-23,BAJFINANCE.BSE,7145.0000,7072.2500,7161.0000,7058.0000,13933
2023-11-22,BAJFINANCE.BSE,7099.9500,7125.9000,7174.7000,7069.0500,33153
2023-11-21,BAJFINANCE.BSE,7098.6500,7104.1500,7129.3000,7031.1500,23951
2023-11-20,BAJFINANCE.BSE,7164.0000,7067.3000,7239.0000,7050.0000,41827
2023-11-17,BAJFINANCE.BSE,7150.0000,7219.3000,7260.5500,7122.0500,98367
2023-11-16,BAJFINANCE.BSE,6940.0000,7365.8500,7380.0000,6937.1500,128621
2023-11-15,BAJFINANCE.BSE,7436.0000,7223.9500,7473.9500,7122.8000,64524
2023-11-13,BAJFINANCE.BSE,7458.0500,7359.5500,7458.0500,7320.0000,28768
2023-11-10,BAJFINANCE.BSE,7379.9500,7445.6000,7453.8000,7350.0000,14282
2023-11-09,BAJFINANCE.BSE,7465.0500,7383.9500,7479.4500,7370.0000,28866
2023-11-08,BAJFINANCE.BSE,7549.9500,7458.8000,7549.9500,7410.0000,20903
2023-11-07,BAJFINANCE.BSE,7615.0000,7498.7500,7635.0000,7446.7000,28279
2023-11-06,BAJFINANCE.BSE,7467.9500,7560.0500,7573.0000,7447.3000,24117
2023-11-03,BAJFINANCE.BSE,7530.0000,7420.2000,7534.9500,7375.1500,72071
2023-11-02,BAJFINANCE.BSE,7529.5000,7452.9000,7616.0000,7413.0000,22944
2023-11-01,BAJFINANCE.BSE,7512.3500,7473.2500,7547.9000,7460.2500,14339
2023-10-31,BAJFINANCE.BSE,7559.0000,7491.4500,7577.0000,7463.3000,9270
2023-10-30,BAJFINANCE.BSE,7507.0000,7502.0000,7525.8500,7355.0000,19964
2023-10-27,BAJFINANCE.BSE,7500.0000,7506.2000,7548.9500,7421.0000,39715
2023-10-26,BAJFINANCE.BSE,7630.0000,7421.1500,7652.7500,7401.1500,47611
2023-10-25,BAJFINANCE.BSE,7781.0500,7693.3500,7857.4000,7677.8500,17988
2023-10-23,BAJFINANCE.BSE,7800.0000,7794.4000,7880.0000,7766.3000,15260
2023-10-20,BAJFINANCE.BSE,7815.0000,7766.3000,7830.0000,7725.0000,231708
2023-10-19,BAJFINANCE.BSE,7859.9500,7842.6000,7922.1500,7733.6000,68073
2023-10-18,BAJFINANCE.BSE,8080.9500,7871.1000,8086.4000,7850.2000,33191
2023-10-17,BAJFINANCE.BSE,8094.9500,8091.3500,8162.0000,8057.1500,17467
2023-10-16,BAJFINANCE.BSE,8040.0000,8032.7500,8069.8000,7985.5500,18315
2023-10-13,BAJFINANCE.BSE,8014.4500,8049.7000,8080.0000,7957.7500,33624
2023-10-12,BAJFINANCE.BSE,8111.0000,8014.4500,8128.3000,8005.0000,21353
2023-10-11,BAJFINANCE.BSE,8105.1500,8098.4000,8171.0000,8093.0500,81095
2023-10-10,BAJFINANCE.BSE,8059.9500,8081.9500,8133.9500,8022.2500,17729
2023-10-09,BAJFINANCE.BSE,8119.9500,8026.4500,8137.4500,8014.7500,24531
2023-10-06,BAJFINANCE.BSE,7859.9500,8167.5000,8190.0000,7850.0000,72970
2023-10-05,BAJFINANCE.BSE,7910.0000,7849.2500,7913.7000,7828.0500,27598
2023-10-04,BAJFINANCE.BSE,8012.0500,7854.5000,8040.5500,7820.0000,49326
2023-10-03,BAJFINANCE.BSE,7808.9500,7968.9500,7977.4000,7759.4000,20468
2023-09-29,BAJFINANCE.BSE,7737.1500,7809.4000,7848.4000,7726.4000,33187
2023-09-28,BAJFINANCE.BSE,7800.0000,7737.1500,7829.0000,7720.0000,23921
2023-09-27,BAJFINANCE.BSE,7864.9500,7838.6500,7864.9500,7742.4000,54271
2023-09-26,BAJFINANCE.BSE,7819.0000,7870.8000,7900.0000,7777.0000,34198
2023-09-25,BAJFINANCE.BSE,7594.9500,7819.2000,7848.3500,7510.0000,125683
2023-09-22,BAJFINANCE.BSE,7447.0500,7472.5000,7575.0500,7447.0500,10121
2023-09-21,BAJFINANCE.BSE,7534.9500,7479.1500,7583.5000,7424.0000,27661
2023-09-20,BAJFINANCE.BSE,7499.9500,7541.2000,7646.1500,7490.0000,16118
2023-09-18,BAJFINANCE.BSE,7482.0000,7546.1500,7560.0000,7464.6000,29705
2023-09-15,BAJFINANCE.BSE,7500.0000,7493.4000,7566.8500,7458.7500,16860
2023-09-14,BAJFINANCE.BSE,7455.7500,7492.5500,7511.8500,7427.5500,9476
2023-09-13,BAJFINANCE.BSE,7430.0000,7475.5000,7505.0000,7381.7000,12246
2023-09-12,BAJFINANCE.BSE,7429.9500,7428.4500,7455.5500,7304.5500,16420
2023-09-11,BAJFINANCE.BSE,7409.3000,7390.6500,7440.3000,7365.2000,9305
2023-09-08,BAJFINANCE.BSE,7380.0000,7409.3000,7450.0000,7373.0000,9700
2023-09-07,BAJFINANCE.BSE,7383.6500,7362.8000,7383.6500,7304.8000,8314
2023-09-06,BAJFINANCE.BSE,7330.2000,7383.6500,7397.0000,7290.0000,10943
2023-09-05,BAJFINANCE.BSE,7275.0000,7344.9500,7358.4000,7275.0000,33712
2023-09-04,BAJFINANCE.BSE,7360.0000,7268.0000,7369.5500,7260.0000,14021
2023-09-01,BAJFINANCE.BSE,7170.0000,7317.0000,7327.0000,7154.2500,48282
2023-08-31,BAJFINANCE.BSE,7265.0500,7165.2000,7276.7500,7129.4500,39491
2023-08-30,BAJFINANCE.BSE,7305.0500,7262.8500,7330.9000,7253.2500,11099
2023-08-29,BAJFINANCE.BSE,7235.6500,7289.0000,7306.9000,7200.0000,23509
2023-08-28,BAJFINANCE.BSE,7208.7500,7234.2000,7259.7500,7138.4000,11010
2023-08-25,BAJFINANCE.BSE,7129.9500,7208.7000,7278.0000,7103.0000,99337
2023-08-24,BAJFINANCE.BSE,7145.0000,7134.6000,7183.9000,7121.0500,31109
2023-08-23,BAJFINANCE.BSE,7099.9500,7118.4500,7145.0000,7003.9500,18793
2023-08-22,BAJFINANCE.BSE,7050.0000,7067.1500,7153.1500,7050.0000,20682
2023-08-21,BAJFINANCE.BSE,6835.0000,7046.7000,7062.0500,6805.0000,25800
2023-08-18,BAJFINANCE.BSE,6900.0000,6861.7000,6917.6500,6840.9000,54407
2023-08-17,BAJFINANCE.BSE,7008.0000,6919.9500,7017.8000,6904.0500,15507
2023-08-16,BAJFINANCE.BSE,7001.0000,6979.4500,7001.0500,6918.4500,34286
2023-08-14,BAJFINANCE.BSE,7050.0000,7018.6500,7055.6500,6939.7000,34613
2023-08-11,BAJFINANCE.BSE,7120.0500,7063.6000,7153.5000,7031.0000,27713
2023-08-10,BAJFINANCE.BSE,7091.0000,7155.8500,7180.0000,7085.2000,16132
2023-08-09,BAJFINANCE.BSE,7200.0000,7123.7000,7213.9500,7089.6500,26656
2023-08-08,BAJFINANCE.BSE,7121.0500,7186.3500,7201.2000,7086.0500,13999
2023-08-07,BAJFINANCE.BSE,7145.0500,7116.4000,7181.5500,7074.0500,15496
2023-08-04,BAJFINANCE.BSE,7169.9500,7145.0500,7203.0000,7071.6000,21472
2023-08-03,BAJFINANCE.BSE,7162.0500,7107.9500,7223.0000,7019.7000,38236
2023-08-02,BAJFINANCE.BSE,7323.4500,7202.4000,7323.4500,7145.7000,40104
2023-08-01,BAJFINANCE.BSE,7295.0500,7268.8000,7331.9500,7244.0000,15566
2023-07-31,BAJFINANCE.BSE,7379.9500,7299.7000,7379.9500,7280.1000,30797
2023-07-28,BAJFINANCE.BSE,7318.0000,7382.1500,7393.0000,7212.0000,57217
2023-07-27,BAJFINANCE.BSE,7596.9500,7284.1000,7596.9500,7269.3500,52271
2023-07-26,BAJFINANCE.BSE,7625.0000,7431.0500,7733.4000,7333.0000,45312
2023-07-25,BAJFINANCE.BSE,7630.2000,7604.9000,7649.4000,7545.0000,11454
2023-07-24,BAJFINANCE.BSE,7582.0000,7579.1500,7643.0000,7558.0000,34114
2023-07-21,BAJFINANCE.BSE,7585.0500,7582.3000,7654.6000,7537.0000,23320
2023-07-20,BAJFINANCE.BSE,7551.2500,7595.0500,7634.0500,7501.0500,15970
2023-07-19,BAJFINANCE.BSE,7421.1000,7582.2500,7598.6500,7421.1000,24176
2023-07-18,BAJFINANCE.BSE,7525.0000,7419.2500,7554.7500,7372.8000,20340
2023-07-17,BAJFINANCE.BSE,7481.0500,7507.9500,7540.7500,7443.0000,12479
2023-07-14,BAJFINANCE.BSE,7474.5000,7481.0000,7518.6500,7400.0000,21929
2023-07-13,BAJFINANCE.BSE,7435.0500,7474.4500,7520.0000,7417.2000,14297
2023-07-12,BAJFINANCE.BSE,7471.0000,7430.8000,7507.5000,7400.0000,73919
2023-07-11,BAJFINANCE.BSE,7561.0000,7441.1000,7680.0000,7383.5500,61027
2023-07-10,BAJFINANCE.BSE,7616.0000,7533.8000,7620.9000,7433.0000,33996
2023-07-07,BAJFINANCE.BSE,7700.0000,7621.3500,7749.6000,7605.6000,51646
2023-07-06,BAJFINANCE.BSE,7825.0000,7771.4500,7825.0000,7735.0000,28590
2023-07-05,BAJFINANCE.BSE,7862.0500,7837.7000,7999.9000,7780.0000,100022
2023-07-04,BAJFINANCE.BSE,7631.0000,7861.4000,7917.0000,7548.0500,308973
2023-07-03,BAJFINANCE.BSE,7155.4500,7335.3500,7356.3000,7155.4500,63894
2023-06-30,BAJFINANCE.BSE,7080.0500,7159.3000,7193.9000,7080.0500,37446
2023-06-28,BAJFINANCE.BSE,7040.0500,7090.3500,7125.0000,7040.0000,13353
2023-06-27,BAJFINANCE.BSE,7041.0000,7018.3000,7041.0000,6955.4500,14187
2023-06-26,BAJFINANCE.BSE,6990.1000,6996.2000,7035.2500,6947.1500,14265
2023-06-23,BAJFINANCE.BSE,7010.0500,6988.8000,7053.4000,6956.3000,71524
2023-06-22,BAJFINANCE.BSE,7205.0000,7033.8000,7208.0000,7019.3000,43361
2023-06-21,BAJFINANCE.BSE,7266.0000,7203.2500,7291.3500,7180.0000,13705
2023-06-20,BAJFINANCE.BSE,7375.0000,7247.8500,7375.0000,7202.0000,19341
2023-06-19,BAJFINANCE.BSE,7176.6500,7384.9500,7396.0000,7176.6500,76681
2023-06-16,BAJFINANCE.BSE,7160.0000,7203.4000,7217.8500,7130.0000,53720
2023-06-15,BAJFINANCE.BSE,7091.0000,7128.7000,7143.7000,7056.0000,13201
2023-06-14,BAJFINANCE.BSE,7172.3500,7096.1000,7180.0000,7085.0000,22465
2023-06-13,BAJFINANCE.BSE,7068.6000,7166.0500,7198.7500,7068.6000,29736
2023-06-12,BAJFINANCE.BSE,7042.0000,7096.0000,7110.0500,7042.0000,20999
2023-06-09,BAJFINANCE.BSE,7005.0000,7036.4500,7080.0000,7005.0000,15402
2023-06-08,BAJFINANCE.BSE,7090.0000,7007.7000,7109.0000,6993.3500,28322
2023-06-07,BAJFINANCE.BSE,7115.0000,7080.4000,7140.0000,7063.0000,31109
2023-06-06,BAJFINANCE.BSE,7021.0000,7116.3500,7130.1500,7021.0000,40027
2023-06-05,BAJFINANCE.BSE,7050.0500,7039.6000,7090.0000,7012.5500,13405
2023-06-02,BAJFINANCE.BSE,7060.0000,7023.0000,7100.0000,7007.0000,36864
2023-06-01,BAJFINANCE.BSE,7008.0500,7040.8000,7056.6000,6949.1500,45694
2023-05-31,BAJFINANCE.BSE,6990.0500,6992.7000,7024.7000,6930.0000,29523
2023-05-30,BAJFINANCE.BSE,6949.0000,7003.1000,7017.0000,6928.9500,58458
2023-05-29,BAJFINANCE.BSE,6930.0000,6932.3000,6970.6000,6902.0500,26576
2023-05-26,BAJFINANCE.BSE,6850.0000,6902.6500,6918.8000,6800.0000,31180
2023-05-25,BAJFINANCE.BSE,6784.7000,6837.6000,6848.0000,6749.0000,21900
2023-05-24,BAJFINANCE.BSE,6775.0000,6784.7000,6848.0000,6740.0000,21220
2023-05-23,BAJFINANCE.BSE,6797.0000,6778.7500,6869.2500,6757.3000,19328
2023-05-22,BAJFINANCE.BSE,6771.0000,6791.8500,6815.2000,6762.0500,30847
2023-05-19,BAJFINANCE.BSE,6792.0000,6784.2000,6820.0000,6713.2500,15635
2023-05-18,BAJFINANCE.BSE,6741.6000,6788.8000,6829.8000,6741.6000,51307
2023-05-17,BAJFINANCE.BSE,6795.0000,6708.0500,6809.9500,6665.4500,45645
2023-05-16,BAJFINANCE.BSE,6744.9500,6789.4500,6850.0000,6702.0500,43572
2023-05-15,BAJFINANCE.BSE,6714.0000,6710.5000,6750.0000,6686.0000,18591
2023-05-12,BAJFINANCE.BSE,6650.0000,6713.0500,6730.7500,6607.4500,21915
2023-05-11,BAJFINANCE.BSE,6662.0000,6660.2500,6680.0000,6627.0000,17740
2023-05-10,BAJFINANCE.BSE,6580.0500,6631.2000,6662.5000,6526.0000,23164
2023-05-09,BAJFINANCE.BSE,6659.0000,6549.7500,6738.0000,6541.8000,42421
2023-05-08,BAJFINANCE.BSE,6388.0000,6657.1500,6695.0000,6388.0000,63465
2023-05-05,BAJFINANCE.BSE,6383.9000,6388.2500,6447.9500,6332.0000,35581
2023-05-04,BAJFINANCE.BSE,6207.9500,6390.1500,6398.0000,6185.4500,33072
2023-05-03,BAJFINANCE.BSE,6240.0000,6178.2000,6255.0500,6156.3500,16984
2023-05-02,BAJFINANCE.BSE,6290.0500,6248.3000,6340.0000,6223.4500,43683
2023-04-28,BAJFINANCE.BSE,6225.0000,6280.4000,6292.0000,6110.3500,27238
2023-04-27,BAJFINANCE.BSE,6059.0000,6199.2500,6253.9500,6059.0000,69589
2023-04-26,BAJFINANCE.BSE,6100.0000,6054.8000,6119.2500,6013.4000,38447
2023-04-25,BAJFINANCE.BSE,5960.1000,6078.7500,6095.0000,5933.0000,27539
2023-04-24,BAJFINANCE.BSE,5937.4500,5933.0500,5965.0000,5878.0000,15417
2023-04-21,BAJFINANCE.BSE,5929.9500,5937.4500,5946.0000,5830.0000,20027
2023-04-20,BAJFINANCE.BSE,5950.0000,5911.4500,5963.9500,5886.1000,18975
2023-04-19,BAJFINANCE.BSE,5914.5500,5947.9000,5960.0000,5880.0500,12019
2023-04-18,BAJFINANCE.BSE,5960.0000,5914.5500,5990.0000,5872.1500,16301
2023-04-17,BAJFINANCE.BSE,5990.1000,5957.1500,5990.1000,5900.0000,19836
2023-04-13,BAJFINANCE.BSE,5852.3000,5900.9000,5936.0000,5851.4000,22244
2023-04-12,BAJFINANCE.BSE,5837.7500,5852.3000,5876.9500,5780.0000,17470
2023-04-11,BAJFINANCE.BSE,5835.0000,5837.0500,5880.0000,5810.7500,41823
2023-04-10,BAJFINANCE.BSE,5935.5500,5830.7500,5969.2500,5811.1000,46627
2023-04-06,BAJFINANCE.BSE,5765.6500,5935.5000,5955.6500,5705.0000,93243
2023-04-05,BAJFINANCE.BSE,5805.0000,5765.6500,5946.0000,5743.0500,61431
2023-04-03,BAJFINANCE.BSE,5674.4000,5713.0000,5733.0000,5632.7500,14526
2023-03-31,BAJFINANCE.BSE,5674.0000,5615.4000,5689.0000,5586.1000,65821
2023-03-29,BAJFINANCE.BSE,5550.0000,5628.6500,5647.0000,5550.0000,63298
2023-03-28,BAJFINANCE.BSE,5630.9500,5534.4500,5630.9500,5525.0000,26101
2023-03-27,BAJFINANCE.BSE,5681.0500,5592.8500,5725.0000,5585.0000,48665
2023-03-24,BAJFINANCE.BSE,5800.0000,5650.6500,5816.2000,5628.2500,61043
2023-03-23,BAJFINANCE.BSE,5825.0000,5836.5500,5900.0000,5773.0000,27077
2023-03-22,BAJFINANCE.BSE,5736.0500,5833.8500,5855.0000,5736.0500,64299
2023-03-21,BAJFINANCE.BSE,5610.0000,5710.3000,5717.0000,5586.0500,45447
2023-03-20,BAJFINANCE.BSE,5740.0000,5550.6000,5740.0500,5487.2500,155913
2023-03-17,BAJFINANCE.BSE,5749.9500,5732.8000,5815.0000,5690.1000,46382
2023-03-16,BAJFINANCE.BSE,5739.9500,5717.2000,5753.6500,5666.1000,114193
2023-03-15,BAJFINANCE.BSE,5781.0000,5729.2000,5819.9000,5701.1000,48546
