Date,Company,Open,Close,High,Low,Volume
2024-03-14,HDFCBANK.BSE,1460.1000,1455.8000,1465.0000,1444.2000,563462
2024-03-13,HDFCBANK.BSE,1464.9500,1460.1000,1471.4000,1450.3500,1437480
2024-03-12,HDFCBANK.BSE,1431.6500,1459.9000,1463.8500,1429.5000,579792
2024-03-11,HDFCBANK.BSE,1429.5000,1427.0500,1446.3000,1423.1000,907822
2024-03-07,HDFCBANK.BSE,1446.8000,1446.3500,1450.9500,1441.2500,824269
2024-03-06,HDFCBANK.BSE,1432.0000,1441.8500,1452.3000,1432.0000,837487
2024-03-05,HDFCBANK.BSE,1422.9500,1441.1000,1442.9500,1422.1000,411294
2024-03-04,HDFCBANK.BSE,1432.4000,1432.2000,1437.0000,1424.0000,646742
2024-03-01,HDFCBANK.BSE,1402.2000,1431.1500,1433.1500,1400.2000,535918
2024-02-29,HDFCBANK.BSE,1401.0000,1402.7500,1410.0000,1398.0000,355393
2024-02-28,HDFCBANK.BSE,1422.6000,1408.1500,1424.2500,1404.1000,746867
2024-02-27,HDFCBANK.BSE,1413.8000,1420.5500,1426.7000,1413.3000,216503
2024-02-26,HDFCBANK.BSE,1419.9500,1422.2500,1434.7000,1415.0000,1006099
2024-02-23,HDFCBANK.BSE,1423.1000,1420.9000,1433.9500,1417.0000,1103409
2024-02-22,HDFCBANK.BSE,1416.4000,1419.8000,1428.9500,1412.4000,688924
2024-02-21,HDFCBANK.BSE,1465.0000,1438.2000,1465.0000,1435.0500,364558
2024-02-20,HDFCBANK.BSE,1417.4000,1453.7500,1457.0000,1412.2500,1251133
2024-02-19,HDFCBANK.BSE,1431.0000,1417.1000,1431.0000,1415.1000,808055
2024-02-16,HDFCBANK.BSE,1424.9500,1419.9000,1428.1500,1408.6000,988986
2024-02-15,HDFCBANK.BSE,1387.8000,1413.7500,1415.2500,1384.5000,489088
2024-02-14,HDFCBANK.BSE,1380.9000,1384.0000,1391.4500,1363.4500,782159
2024-02-13,HDFCBANK.BSE,1393.4000,1394.0000,1403.9000,1384.1000,809924
2024-02-12,HDFCBANK.BSE,1403.9500,1390.5500,1413.7000,1383.6000,719021
2024-02-09,HDFCBANK.BSE,1395.9500,1403.2000,1414.0000,1387.2500,1766598
2024-02-08,HDFCBANK.BSE,1431.9500,1403.6500,1438.9500,1400.9000,588601
2024-02-07,HDFCBANK.BSE,1458.8000,1429.9000,1458.8000,1427.2000,328749
2024-02-06,HDFCBANK.BSE,1445.1000,1443.8000,1449.4500,1432.5000,714159
2024-02-05,HDFCBANK.BSE,1446.9000,1445.1000,1451.5000,1434.0500,1278419
2024-02-02,HDFCBANK.BSE,1476.0000,1446.8500,1480.0000,1443.0000,1503062
2024-02-01,HDFCBANK.BSE,1472.6500,1466.4000,1473.6500,1456.3500,287741
2024-01-31,HDFCBANK.BSE,1442.1000,1462.2500,1475.0000,1436.9500,367342
2024-01-30,HDFCBANK.BSE,1455.6000,1444.2000,1463.1500,1440.9000,865130
2024-01-29,HDFCBANK.BSE,1453.9500,1455.6500,1462.8500,1442.3000,2407150
2024-01-25,HDFCBANK.BSE,1453.6500,1435.3000,1454.7500,1419.0000,1576010
2024-01-24,HDFCBANK.BSE,1393.6500,1455.8500,1458.5000,1382.4000,2733512
2024-01-23,HDFCBANK.BSE,1459.9500,1427.6000,1474.9500,1425.0000,1070004
2024-01-19,HDFCBANK.BSE,1514.0000,1470.7000,1514.0000,1469.0000,5827976
2024-01-18,HDFCBANK.BSE,1500.0500,1486.8000,1515.5000,1480.0000,2278135
2024-01-17,HDFCBANK.BSE,1583.8500,1536.9000,1596.0000,1527.2500,2211606
2024-01-16,HDFCBANK.BSE,1674.7500,1678.9500,1683.9000,1658.0500,268968
2024-01-15,HDFCBANK.BSE,1646.1500,1671.8500,1681.0000,1644.1000,975007
2024-01-12,HDFCBANK.BSE,1650.0500,1639.5500,1656.1500,1633.5500,798897
2024-01-11,HDFCBANK.BSE,1657.9500,1649.0000,1662.4500,1643.4500,232762
2024-01-10,HDFCBANK.BSE,1643.9000,1656.0000,1659.8500,1641.0500,108428
2024-01-09,HDFCBANK.BSE,1665.1500,1650.4000,1677.5500,1647.0000,347365
2024-01-08,HDFCBANK.BSE,1675.2500,1663.7500,1682.2000,1659.3000,701842
2024-01-05,HDFCBANK.BSE,1686.7000,1682.5000,1704.9000,1668.2500,542815
2024-01-04,HDFCBANK.BSE,1680.0500,1690.1000,1694.9500,1670.9500,137203
2024-01-03,HDFCBANK.BSE,1699.0500,1672.8500,1702.4000,1669.0000,420893
2024-01-02,HDFCBANK.BSE,1700.5500,1699.2500,1702.7500,1688.6500,1377378
2024-01-01,HDFCBANK.BSE,1709.6500,1700.6500,1709.6500,1691.5000,808998
2023-12-29,HDFCBANK.BSE,1701.9500,1709.6500,1715.6000,1695.0500,917530
2023-12-28,HDFCBANK.BSE,1710.0000,1705.2000,1721.7000,1701.1500,452549
2023-12-27,HDFCBANK.BSE,1684.1500,1702.8500,1706.1000,1679.3000,609670
2023-12-26,HDFCBANK.BSE,1670.8000,1683.1000,1685.9500,1668.7000,167186
2023-12-22,HDFCBANK.BSE,1686.3500,1670.7000,1686.3500,1666.9000,1068307
2023-12-21,HDFCBANK.BSE,1651.7000,1686.4000,1689.8500,1649.4500,314004
2023-12-20,HDFCBANK.BSE,1655.2000,1656.2000,1668.5500,1644.2000,886915
2023-12-19,HDFCBANK.BSE,1646.0000,1653.0500,1658.1500,1644.0000,271563
2023-12-18,HDFCBANK.BSE,1660.0000,1656.0000,1664.5000,1650.7000,1054348
2023-12-15,HDFCBANK.BSE,1655.2000,1656.3000,1666.5500,1646.3000,669526
2023-12-14,HDFCBANK.BSE,1644.0000,1649.9500,1658.5000,1644.0000,431339
2023-12-13,HDFCBANK.BSE,1633.6500,1631.6000,1636.2500,1615.2000,135396
2023-12-12,HDFCBANK.BSE,1652.5500,1634.5000,1656.9500,1631.3500,264768
2023-12-11,HDFCBANK.BSE,1659.9500,1650.7500,1664.1000,1646.6500,1345277
2023-12-08,HDFCBANK.BSE,1630.6000,1653.1000,1655.0000,1630.6000,1470459
2023-12-07,HDFCBANK.BSE,1627.2000,1630.6000,1634.2500,1616.0000,117119
2023-12-06,HDFCBANK.BSE,1636.9000,1627.2000,1636.9000,1616.9000,136308
2023-12-05,HDFCBANK.BSE,1622.0000,1623.4500,1636.5000,1617.0000,482076
2023-12-04,HDFCBANK.BSE,1590.0000,1609.0500,1612.0000,1572.9500,2254759
2023-12-01,HDFCBANK.BSE,1559.0000,1555.5000,1565.5500,1551.6000,1238082
2023-11-30,HDFCBANK.BSE,1565.4500,1559.0000,1570.1000,1542.1000,425322
2023-11-29,HDFCBANK.BSE,1533.2000,1559.2500,1562.5000,1533.2000,623499
2023-11-28,HDFCBANK.BSE,1535.0000,1529.6000,1537.8500,1525.3500,170651
2023-11-24,HDFCBANK.BSE,1521.7500,1532.0500,1533.8500,1520.0000,1003759
2023-11-23,HDFCBANK.BSE,1509.8000,1521.7500,1523.7000,1509.0000,141371
2023-11-22,HDFCBANK.BSE,1513.1000,1512.3500,1519.5000,1503.6000,98764
2023-11-21,HDFCBANK.BSE,1512.0500,1517.6500,1521.9500,1511.3500,123128
2023-11-20,HDFCBANK.BSE,1512.0000,1505.1500,1512.9500,1501.5500,339684
2023-11-17,HDFCBANK.BSE,1498.8500,1505.0500,1507.5500,1489.2000,616783
2023-11-16,HDFCBANK.BSE,1510.0000,1508.3500,1519.3000,1504.3000,412610
2023-11-15,HDFCBANK.BSE,1500.0000,1504.3000,1510.9500,1500.0000,357471
2023-11-13,HDFCBANK.BSE,1490.3500,1489.1500,1496.0000,1485.9500,608994
2023-11-10,HDFCBANK.BSE,1484.3500,1490.4500,1496.7500,1480.9000,600868
2023-11-09,HDFCBANK.BSE,1488.9500,1487.2000,1492.8000,1483.7000,289296
2023-11-08,HDFCBANK.BSE,1487.9000,1491.2000,1493.2500,1480.5000,322820
2023-11-07,HDFCBANK.BSE,1496.9500,1488.6000,1496.9500,1477.2000,408634
2023-11-06,HDFCBANK.BSE,1498.8000,1494.2000,1498.8000,1483.5500,348983
2023-11-03,HDFCBANK.BSE,1488.0000,1483.5500,1491.4500,1481.0000,1061846
2023-11-02,HDFCBANK.BSE,1488.0000,1476.8500,1490.8000,1470.2500,149155
2023-11-01,HDFCBANK.BSE,1465.0000,1474.7500,1477.5000,1463.5500,305922
2023-10-31,HDFCBANK.BSE,1500.0500,1476.7000,1500.5000,1474.0000,136966
2023-10-30,HDFCBANK.BSE,1465.0000,1484.9000,1489.9000,1462.1500,382441
2023-10-27,HDFCBANK.BSE,1473.4500,1469.5500,1478.4500,1467.0000,1166916
2023-10-26,HDFCBANK.BSE,1495.0000,1463.5000,1495.0000,1460.5500,1139500
2023-10-25,HDFCBANK.BSE,1522.0000,1496.5500,1522.0000,1491.5000,289287
2023-10-23,HDFCBANK.BSE,1525.0000,1505.8000,1528.9500,1500.3500,337037
2023-10-20,HDFCBANK.BSE,1502.2500,1523.0500,1527.0000,1502.2500,848642
2023-10-19,HDFCBANK.BSE,1507.0000,1514.9500,1526.2500,1503.3500,575167
2023-10-18,HDFCBANK.BSE,1541.9500,1519.7000,1541.9500,1518.1500,443038
2023-10-17,HDFCBANK.BSE,1558.0000,1541.3500,1558.0000,1535.0000,366832
2023-10-16,HDFCBANK.BSE,1536.7000,1529.5000,1536.7000,1522.0000,589621
2023-10-13,HDFCBANK.BSE,1541.4000,1536.7500,1548.7000,1530.0000,1179508
2023-10-12,HDFCBANK.BSE,1538.0000,1549.8500,1552.0000,1531.6500,319472
2023-10-11,HDFCBANK.BSE,1539.5000,1538.6000,1542.3500,1529.0000,1089099
2023-10-10,HDFCBANK.BSE,1521.0000,1524.6000,1528.9500,1515.3000,108219
2023-10-09,HDFCBANK.BSE,1529.0000,1516.1500,1529.0000,1512.3500,367091
2023-10-06,HDFCBANK.BSE,1545.9500,1534.1500,1545.9500,1530.7500,544555
2023-10-05,HDFCBANK.BSE,1536.7000,1535.8500,1551.9000,1533.9500,1539282
2023-10-04,HDFCBANK.BSE,1500.0000,1530.8000,1535.4000,1488.6500,535059
2023-10-03,HDFCBANK.BSE,1526.5500,1507.9500,1527.0000,1506.0000,611769
2023-09-29,HDFCBANK.BSE,1524.0000,1526.5500,1535.5000,1522.9500,196830
2023-09-28,HDFCBANK.BSE,1535.3000,1522.9500,1537.8000,1520.0000,462267
2023-09-27,HDFCBANK.BSE,1529.8500,1527.2000,1532.7500,1515.3500,616804
2023-09-26,HDFCBANK.BSE,1526.9500,1537.6500,1539.5000,1525.4000,494200
2023-09-25,HDFCBANK.BSE,1528.0000,1531.7000,1540.8000,1525.7000,306624
2023-09-22,HDFCBANK.BSE,1557.0000,1529.2000,1564.1500,1524.0000,1103048
2023-09-21,HDFCBANK.BSE,1560.0000,1553.6000,1569.0000,1538.0500,1236145
2023-09-20,HDFCBANK.BSE,1599.0000,1563.9000,1599.0000,1560.6000,1922144
2023-09-18,HDFCBANK.BSE,1655.0000,1629.0500,1655.0000,1626.2000,369395
2023-09-15,HDFCBANK.BSE,1645.6000,1661.9000,1669.2500,1645.6000,420909
2023-09-14,HDFCBANK.BSE,1644.0000,1641.5000,1650.0000,1635.1000,914221
2023-09-13,HDFCBANK.BSE,1634.0000,1643.8500,1651.6000,1629.4000,191918
2023-09-12,HDFCBANK.BSE,1641.0000,1636.8000,1642.4500,1624.0000,647572
2023-09-11,HDFCBANK.BSE,1633.9500,1632.0500,1636.5000,1624.5000,389475
2023-09-08,HDFCBANK.BSE,1609.0000,1624.0500,1632.8000,1607.3500,816192
2023-09-07,HDFCBANK.BSE,1596.9500,1610.8500,1614.0000,1587.3000,553944
2023-09-06,HDFCBANK.BSE,1575.5000,1596.5500,1600.0000,1573.6500,410232
2023-09-05,HDFCBANK.BSE,1588.5500,1575.1000,1589.4500,1571.0500,142318
2023-09-04,HDFCBANK.BSE,1583.0000,1584.1500,1590.6000,1575.0000,386830
2023-09-01,HDFCBANK.BSE,1570.0000,1574.8500,1579.4500,1559.3500,1181899
2023-08-31,HDFCBANK.BSE,1581.9500,1571.9500,1581.9500,1562.4000,754704
2023-08-30,HDFCBANK.BSE,1602.3500,1578.9500,1603.5000,1573.5000,554584
2023-08-29,HDFCBANK.BSE,1590.1500,1590.3000,1592.7500,1580.6000,455243
2023-08-28,HDFCBANK.BSE,1560.0000,1577.7000,1582.5500,1560.0000,2072087
2023-08-25,HDFCBANK.BSE,1576.9500,1561.9500,1576.9500,1557.7000,1176338
2023-08-24,HDFCBANK.BSE,1593.2000,1578.8000,1595.8000,1575.9500,451590
2023-08-23,HDFCBANK.BSE,1581.0000,1586.4500,1592.0000,1573.1500,289501
2023-08-22,HDFCBANK.BSE,1596.4000,1582.1500,1598.0500,1580.0500,157180
2023-08-21,HDFCBANK.BSE,1595.0500,1589.0500,1599.8500,1586.9500,264240
2023-08-18,HDFCBANK.BSE,1593.0000,1591.1500,1596.7500,1585.0500,962584
2023-08-17,HDFCBANK.BSE,1598.9000,1596.9000,1610.0000,1593.8000,133620
2023-08-16,HDFCBANK.BSE,1589.0000,1605.8000,1609.7500,1581.9500,307142
2023-08-14,HDFCBANK.BSE,1610.0000,1610.4000,1614.8000,1600.2500,334514
2023-08-11,HDFCBANK.BSE,1639.0000,1619.0500,1639.0000,1616.3000,169969
2023-08-10,HDFCBANK.BSE,1649.0000,1636.3000,1654.0000,1631.0000,220067
2023-08-09,HDFCBANK.BSE,1652.0500,1650.1500,1653.6000,1631.3500,219501
2023-08-08,HDFCBANK.BSE,1653.0000,1650.8500,1656.0000,1642.3000,232871
2023-08-07,HDFCBANK.BSE,1660.0000,1651.5500,1663.5000,1647.5500,194272
2023-08-04,HDFCBANK.BSE,1633.3000,1652.8000,1656.6500,1628.7000,765163
2023-08-03,HDFCBANK.BSE,1637.0500,1628.7000,1651.0500,1623.0000,312305
2023-08-02,HDFCBANK.BSE,1642.0000,1640.9000,1652.0000,1633.2500,156135
2023-08-01,HDFCBANK.BSE,1652.6000,1661.6000,1666.4500,1650.2500,191954
2023-07-31,HDFCBANK.BSE,1642.5500,1651.1000,1656.2500,1638.6500,435468
2023-07-28,HDFCBANK.BSE,1663.9500,1644.8000,1669.0000,1640.4500,769849
2023-07-27,HDFCBANK.BSE,1697.0000,1673.6500,1702.5500,1668.1000,144226
2023-07-26,HDFCBANK.BSE,1694.6500,1690.3500,1699.6000,1687.5000,93711
2023-07-25,HDFCBANK.BSE,1683.6000,1696.4000,1698.8500,1678.7500,409641
2023-07-24,HDFCBANK.BSE,1676.6000,1678.8500,1684.7500,1670.4000,101644
2023-07-21,HDFCBANK.BSE,1680.0000,1675.7000,1690.0000,1672.4500,877267
2023-07-20,HDFCBANK.BSE,1683.7000,1688.5000,1690.9500,1680.6500,141558
2023-07-19,HDFCBANK.BSE,1680.0000,1684.8500,1688.6500,1675.2500,153233
2023-07-18,HDFCBANK.BSE,1695.0000,1677.2000,1704.0000,1670.0500,728103
2023-07-17,HDFCBANK.BSE,1650.0000,1679.2000,1682.0500,1633.1500,730762
2023-07-14,HDFCBANK.BSE,1653.0000,1645.2000,1653.1000,1635.0000,477002
2023-07-13,HDFCBANK.BSE,1655.0000,1641.3000,1656.8000,1639.0000,315039
2023-07-12,HDFCBANK.BSE,1655.0000,1633.0000,1666.0000,1627.2000,604441
2023-07-11,HDFCBANK.BSE,1665.5500,1648.6500,1676.0000,1645.6500,183939
2023-07-10,HDFCBANK.BSE,1664.3500,1656.3000,1676.8500,1650.0000,245458
2023-07-07,HDFCBANK.BSE,1669.9500,1660.7500,1675.0000,1655.7500,505656
2023-07-06,HDFCBANK.BSE,1673.9000,1674.7500,1687.7000,1654.4000,312701
2023-07-05,HDFCBANK.BSE,1719.7500,1673.3000,1719.7500,1668.5000,540598
2023-07-04,HDFCBANK.BSE,1728.0000,1728.6500,1746.4500,1713.7500,291561
2023-07-03,HDFCBANK.BSE,1714.9000,1719.5500,1757.8000,1701.7500,964459
2023-06-30,HDFCBANK.BSE,1695.0000,1701.7500,1708.6000,1682.9000,1225590
2023-06-28,HDFCBANK.BSE,1672.9000,1676.4000,1679.8500,1661.0000,218612
2023-06-27,HDFCBANK.BSE,1644.9000,1658.0000,1672.0000,1638.4000,174055
2023-06-26,HDFCBANK.BSE,1644.0500,1635.4000,1650.8500,1629.3000,61503
2023-06-23,HDFCBANK.BSE,1640.6500,1643.4500,1659.9000,1634.0500,665635
2023-06-22,HDFCBANK.BSE,1641.2500,1643.6500,1656.9000,1638.3000,475118
2023-06-21,HDFCBANK.BSE,1615.3500,1635.8000,1637.0000,1611.5000,2173679
2023-06-20,HDFCBANK.BSE,1605.0000,1608.3000,1610.9500,1590.9000,68084
2023-06-19,HDFCBANK.BSE,1608.0000,1603.6500,1614.7500,1598.0000,108569
2023-06-16,HDFCBANK.BSE,1584.2000,1602.1000,1609.2000,1583.4500,92163
2023-06-15,HDFCBANK.BSE,1601.5500,1581.5500,1606.0000,1580.0000,281757
2023-06-14,HDFCBANK.BSE,1606.2000,1602.0000,1612.7000,1600.0000,230412
2023-06-13,HDFCBANK.BSE,1590.0000,1604.7000,1609.0500,1590.0000,80587
2023-06-12,HDFCBANK.BSE,1612.9500,1600.6000,1616.0000,1599.0000,68866
2023-06-09,HDFCBANK.BSE,1613.2500,1610.5500,1618.4500,1607.0000,161312
2023-06-08,HDFCBANK.BSE,1605.0000,1608.9000,1625.8500,1604.0000,270381
2023-06-07,HDFCBANK.BSE,1601.3000,1607.7500,1611.6500,1596.6000,178373
2023-06-06,HDFCBANK.BSE,1604.2000,1600.3000,1608.6000,1592.4000,193411
2023-06-05,HDFCBANK.BSE,1617.0000,1604.5000,1617.0000,1602.2500,68159
2023-06-02,HDFCBANK.BSE,1609.0500,1606.1500,1615.5000,1601.2500,172225
2023-06-01,HDFCBANK.BSE,1622.0000,1604.1000,1622.0000,1600.4000,187653
2023-05-31,HDFCBANK.BSE,1633.8000,1611.3500,1634.4000,1605.0000,199983
2023-05-30,HDFCBANK.BSE,1633.0000,1637.0500,1642.0000,1628.1500,75603
2023-05-29,HDFCBANK.BSE,1625.0500,1634.8500,1640.9500,1625.0500,79168
2023-05-26,HDFCBANK.BSE,1616.1000,1615.5000,1618.5000,1602.0000,148903
2023-05-25,HDFCBANK.BSE,1616.0000,1609.6000,1620.5000,1597.5500,105911
2023-05-24,HDFCBANK.BSE,1633.9500,1615.6500,1634.6000,1614.1000,130330
2023-05-23,HDFCBANK.BSE,1647.7000,1636.8000,1647.7000,1634.0500,97923
2023-05-22,HDFCBANK.BSE,1644.7000,1640.5500,1652.5000,1632.9500,152948
2023-05-19,HDFCBANK.BSE,1645.3500,1647.4000,1649.5000,1632.0000,157281
2023-05-18,HDFCBANK.BSE,1650.0000,1645.3500,1653.6500,1640.2000,147399
2023-05-17,HDFCBANK.BSE,1647.1000,1638.6500,1649.6500,1625.4000,82489
2023-05-16,HDFCBANK.BSE,1673.7000,1646.7500,1673.7000,1644.1000,166208
2023-05-15,HDFCBANK.BSE,1674.0000,1676.2000,1681.0000,1665.3500,119331
2023-05-12,HDFCBANK.BSE,1649.0000,1667.6000,1672.2000,1643.6000,277671
2023-05-11,HDFCBANK.BSE,1667.0000,1653.7000,1668.0000,1649.5500,172580
2023-05-10,HDFCBANK.BSE,1644.0000,1652.0000,1654.3000,1633.9000,76000
2023-05-09,HDFCBANK.BSE,1650.0000,1643.2000,1655.7000,1639.5500,434207
2023-05-08,HDFCBANK.BSE,1635.0000,1645.2500,1650.0000,1630.0000,201469
2023-05-05,HDFCBANK.BSE,1637.0000,1625.3500,1661.0500,1622.0000,557873
2023-05-04,HDFCBANK.BSE,1692.0000,1727.2000,1733.9500,1688.5500,517203
2023-05-03,HDFCBANK.BSE,1686.0000,1692.0500,1696.6500,1680.1000,138307
2023-05-02,HDFCBANK.BSE,1688.2500,1686.5000,1698.5500,1682.0000,134553
2023-04-28,HDFCBANK.BSE,1682.6000,1688.0500,1690.9500,1670.0000,268231
2023-04-27,HDFCBANK.BSE,1672.2000,1681.0500,1685.4500,1666.0500,203628
2023-04-26,HDFCBANK.BSE,1660.2000,1672.2000,1674.4000,1654.8500,100304
2023-04-25,HDFCBANK.BSE,1689.0000,1663.6000,1689.0000,1661.1000,423231
2023-04-24,HDFCBANK.BSE,1675.2000,1688.4500,1691.5000,1674.5500,137775
2023-04-21,HDFCBANK.BSE,1665.5000,1673.8000,1677.0000,1662.8000,133438
2023-04-20,HDFCBANK.BSE,1670.5500,1672.0000,1677.2500,1666.7500,197592
2023-04-19,HDFCBANK.BSE,1664.7000,1665.9500,1669.7500,1657.7000,65707
2023-04-18,HDFCBANK.BSE,1668.0000,1658.2500,1676.9000,1656.0000,161423
2023-04-17,HDFCBANK.BSE,1706.0000,1667.0500,1715.8500,1653.6500,341972
2023-04-13,HDFCBANK.BSE,1686.0500,1693.3000,1697.0000,1677.7000,165353
2023-04-12,HDFCBANK.BSE,1665.6000,1684.7500,1688.0000,1665.6000,217356
2023-04-11,HDFCBANK.BSE,1659.3000,1663.7000,1668.5000,1651.9000,86982
2023-04-10,HDFCBANK.BSE,1665.0000,1658.1000,1670.8000,1654.5000,163677
2023-04-06,HDFCBANK.BSE,1650.4000,1666.3000,1669.0000,1648.1000,198558
2023-04-05,HDFCBANK.BSE,1613.0000,1654.1000,1656.1000,1613.0000,183961
2023-04-03,HDFCBANK.BSE,1604.3000,1610.3500,1615.4500,1602.5500,155703
2023-03-31,HDFCBANK.BSE,1588.4000,1609.7500,1612.8500,1588.4000,260941
2023-03-29,HDFCBANK.BSE,1576.6000,1588.4000,1602.0000,1576.6000,80574
2023-03-28,HDFCBANK.BSE,1566.0000,1580.1500,1582.3500,1565.0000,102415
2023-03-27,HDFCBANK.BSE,1560.1000,1565.4500,1579.4000,1559.0000,128954
2023-03-24,HDFCBANK.BSE,1562.0000,1561.7500,1573.5500,1554.7000,80834
2023-03-23,HDFCBANK.BSE,1569.9000,1562.6500,1590.0000,1559.7000,93088
2023-03-22,HDFCBANK.BSE,1581.3500,1575.3000,1585.5500,1566.1500,57172
2023-03-21,HDFCBANK.BSE,1574.0000,1579.4000,1582.1000,1556.5500,105900
2023-03-20,HDFCBANK.BSE,1568.0000,1561.1000,1568.0000,1545.1500,89277
2023-03-17,HDFCBANK.BSE,1560.0000,1572.5500,1578.6500,1540.4500,83171
2023-03-16,HDFCBANK.BSE,1541.5500,1551.4500,1559.1500,1532.3000,331063
2023-03-15,HDFCBANK.BSE,1579.4500,1540.7500,1580.8500,1536.0500,143141
2023-03-14,HDFCBANK.BSE,1564.3000,1564.8500,1583.6500,1558.9000,212155
2023-03-13,HDFCBANK.BSE,1583.1000,1568.6500,1603.7000,1565.0000,230761
2023-03-10,HDFCBANK.BSE,1602.1500,1588.6500,1613.6000,1585.0000,277106
2023-03-09,HDFCBANK.BSE,1633.4500,1631.5500,1644.9500,1626.9500,159511
2023-03-08,HDFCBANK.BSE,1622.0000,1630.4000,1639.5000,1621.2000,264522
